1;0;0;0
2;1;1;0
3;1;51;0
4;1;92;0
5;1;93;0
6;1;95;0
7;2;2;0
8;2;2;0
9;2;2;0
10;2;2;0
11;2;2;0
12;2;2;0
13;2;2;0
14;2;2;0
15;2;2;0
16;2;2;0
17;2;2;0
18;2;2;0
19;2;2;0
20;2;2;0
21;2;2;0
22;2;2;0
23;2;2;0
24;2;2;0
25;2;2;0
26;2;2;0
27;2;2;0
28;2;2;0
29;2;2;0
30;2;2;0
31;2;2;0
32;2;2;0
33;2;2;0
34;2;2;0
35;2;2;0
36;2;2;0
37;2;2;0
38;2;2;0
39;2;2;0
40;2;2;0
41;2;2;0
42;2;2;0
43;2;2;0
44;2;2;0
45;2;2;0
46;2;2;0
47;2;2;0
48;2;2;0
49;2;2;0
50;2;2;0
51;2;2;0
52;2;2;0
53;2;2;0
54;2;2;0
55;2;2;0
56;7;3;1
57;7;8;0
58;7;13;1
59;7;15;1
60;7;16;1
61;7;17;1
62;7;18;1
63;7;19;1
64;7;20;1
65;7;21;1
66;7;22;1
67;7;23;1
68;7;24;1
69;7;27;0
70;7;28;1
71;7;59;0
72;7;155;1
73;7;156;0
74;57;9;1
75;57;10;1
76;57;11;1
77;57;12;1
78;69;47;0
79;69;47;0
80;69;47;0
81;69;47;0
82;69;47;0
83;69;47;0
84;69;47;0
85;69;47;0
86;69;47;0
87;69;47;0
88;69;47;0
89;69;47;0
90;69;47;0
91;69;47;0
92;69;47;0
93;69;47;0
94;78;48;0
95;78;49;0
96;78;50;0
97;79;48;0
98;79;49;0
99;79;50;0
100;80;48;1
101;80;49;1
102;80;50;0
103;81;48;0
104;81;49;0
105;81;50;0
106;82;48;0
107;82;49;0
108;82;50;0
109;83;48;0
110;83;49;0
111;83;50;0
112;84;48;0
113;84;49;1
114;84;50;1
115;85;48;1
116;85;49;1
117;85;50;1
118;86;48;0
119;86;49;0
120;86;50;0
121;87;48;1
122;87;49;1
123;87;50;1
124;88;48;0
125;88;49;0
126;88;50;0
127;89;48;1
128;89;49;1
129;89;50;1
130;90;48;0
131;90;49;0
132;90;50;0
133;91;48;1
134;91;49;1
135;91;50;1
136;92;48;0
137;92;49;0
138;92;50;0
139;93;48;1
140;93;49;1
141;93;50;1
142;71;4;0
143;71;25;0
144;71;60;1
145;71;61;0
146;71;62;1
147;71;63;0
148;71;64;1
149;71;65;0
150;71;66;1
151;142;5;0
152;142;5;0
153;142;5;0
154;142;5;0
155;142;5;0
156;142;34;0
157;142;35;0
158;142;36;0
159;142;37;0
160;151;6;0
161;151;7;0
162;151;46;1
163;152;6;0
164;152;7;0
165;152;46;1
166;153;6;0
167;153;7;0
168;153;46;1
169;154;6;0
170;154;7;0
171;154;46;1
172;155;6;1
174;155;46;1
175;143;29;1
176;143;31;1
177;143;33;1
178;145;25;0
179;145;46;0
180;145;60;1
181;145;64;1
182;145;66;1
183;145;67;1
184;145;68;1
185;145;69;1
186;145;70;1
187;145;71;1
188;145;72;1
189;145;73;1
190;145;74;1
191;145;75;1
192;145;76;1
193;145;77;1
194;145;78;1
195;145;79;1
196;145;80;1
197;145;81;1
198;178;29;1
199;178;31;1
200;178;33;1
201;73;157;0
202;201;158;1
203;201;159;1
204;201;161;1
205;201;162;1
206;8;3;1
207;8;8;0
208;8;13;1
209;8;15;1
210;8;16;1
211;8;17;1
212;8;18;1
213;8;19;1
214;8;20;1
215;8;21;1
216;8;22;1
217;8;23;1
218;8;24;1
219;8;27;0
220;8;28;1
221;8;59;0
222;8;155;1
223;8;156;0
224;219;47;0
225;219;47;0
226;219;47;0
227;219;47;0
228;219;47;0
229;219;47;0
230;219;47;0
231;219;47;0
232;219;47;0
233;219;47;0
234;224;48;1
235;224;49;1
236;224;50;1
237;225;48;1
238;225;49;1
239;225;50;0
240;226;48;1
241;226;49;1
242;226;50;1
243;227;48;1
244;227;49;1
245;227;50;1
246;228;48;0
247;228;49;0
248;228;50;0
249;229;48;1
250;229;49;1
251;229;50;1
252;230;48;0
253;230;49;0
254;230;50;0
255;231;48;1
256;231;49;1
257;231;50;1
258;232;48;0
259;232;49;0
260;232;50;0
261;233;48;1
262;233;49;1
263;233;50;1
264;221;4;0
265;221;25;0
266;221;60;1
267;221;61;0
268;221;62;1
269;221;63;0
270;221;64;1
271;221;65;0
272;221;66;1
273;264;5;0
274;264;5;0
275;264;5;0
276;264;5;0
277;264;5;0
278;264;34;0
279;264;35;0
280;264;36;0
281;264;37;0
282;273;6;1
284;273;46;1
285;274;6;1
287;274;46;1
288;275;6;1
290;275;46;1
291;276;6;1
293;276;46;1
294;277;6;1
296;277;46;1
297;265;29;1
298;265;31;1
299;265;33;1
300;267;25;0
301;267;46;1
302;267;60;1
303;267;64;1
304;267;66;1
305;267;67;1
306;267;68;1
307;267;69;1
308;267;70;1
309;267;71;1
310;267;72;1
311;267;73;1
312;267;74;1
313;267;75;1
314;267;76;1
315;267;77;0
316;267;78;1
317;267;79;1
318;267;80;1
319;267;81;1
320;300;29;1
321;300;31;1
322;300;33;1
323;223;157;0
324;323;158;1
325;323;159;1
326;323;161;1
327;323;162;1
328;9;3;1
329;9;8;0
330;9;13;1
331;9;15;1
332;9;16;1
333;9;17;1
334;9;18;1
335;9;19;1
336;9;20;1
337;9;21;1
338;9;22;1
339;9;23;1
340;9;24;1
341;9;27;0
342;9;28;1
343;9;59;0
344;9;155;1
345;9;156;0
346;329;9;0
347;329;10;0
348;329;11;0
349;329;12;0
350;341;47;0
351;341;47;0
352;341;47;0
353;341;47;0
354;341;47;0
355;341;47;0
356;341;47;0
357;341;47;0
358;341;47;0
359;341;47;0
360;341;47;0
361;350;48;1
362;350;49;1
363;350;50;1
364;351;48;1
365;351;49;1
366;351;50;0
367;352;48;1
368;352;49;1
369;352;50;1
370;353;48;1
371;353;49;1
372;353;50;1
373;354;48;1
374;354;49;1
375;354;50;1
376;355;48;0
377;355;49;0
378;355;50;0
379;356;48;1
380;356;49;1
381;356;50;1
382;357;48;0
383;357;49;0
384;357;50;0
385;358;48;1
386;358;49;1
387;358;50;1
388;359;48;0
389;359;49;0
390;359;50;0
391;360;48;1
392;360;49;1
393;360;50;1
394;343;4;0
395;343;25;0
396;343;60;1
397;343;61;0
398;343;62;1
399;343;63;0
400;343;64;1
401;343;65;0
402;343;66;1
403;394;5;0
404;394;5;0
405;394;5;0
406;394;5;0
407;394;5;0
408;394;34;0
409;394;35;0
410;394;36;0
411;394;37;0
412;403;6;1
414;403;46;1
415;404;6;1
417;404;46;1
418;405;6;1
420;405;46;1
421;406;6;1
423;406;46;1
424;407;6;1
426;407;46;1
427;395;29;1
428;395;31;1
429;395;33;1
430;397;25;0
431;397;46;1
432;397;60;1
433;397;64;1
434;397;66;1
435;397;67;1
436;397;68;1
437;397;69;1
438;397;70;1
439;397;71;1
440;397;72;1
441;397;73;1
442;397;74;1
443;397;75;1
444;397;76;1
445;397;77;0
446;397;78;1
447;397;79;1
448;397;80;1
449;397;81;1
450;430;29;1
451;430;31;1
452;430;33;1
453;345;157;0
454;453;158;1
455;453;159;1
456;453;161;1
457;453;162;1
458;10;3;1
459;10;8;0
460;10;13;1
461;10;15;1
462;10;16;1
463;10;17;1
464;10;18;1
465;10;19;1
466;10;20;1
467;10;21;1
468;10;22;1
469;10;23;1
470;10;24;1
471;10;27;0
472;10;28;1
473;10;59;0
474;10;155;1
475;10;156;0
476;459;9;0
477;459;10;0
478;459;11;0
479;459;12;0
480;471;47;0
481;471;47;0
482;471;47;0
483;471;47;0
484;471;47;0
485;471;47;0
486;471;47;0
487;471;47;0
488;471;47;0
489;471;47;0
490;471;47;0
491;480;48;1
492;480;49;1
493;480;50;1
494;481;48;1
495;481;49;1
496;481;50;0
497;482;48;1
498;482;49;1
499;482;50;1
500;483;48;1
501;483;49;1
502;483;50;1
503;484;48;1
504;484;49;1
505;484;50;1
506;485;48;0
507;485;49;0
508;485;50;0
509;486;48;1
510;486;49;1
511;486;50;1
512;487;48;0
513;487;49;0
514;487;50;0
515;488;48;1
516;488;49;1
517;488;50;1
518;489;48;0
519;489;49;0
520;489;50;0
521;490;48;1
522;490;49;1
523;490;50;1
524;473;4;0
525;473;25;0
526;473;60;1
527;473;61;0
528;473;62;1
529;473;63;0
530;473;64;1
531;473;65;0
532;473;66;1
533;524;5;0
534;524;5;0
535;524;5;0
536;524;5;0
537;524;5;0
538;524;34;0
539;524;35;0
540;524;36;0
541;524;37;0
542;533;6;1
544;533;46;1
545;534;6;1
547;534;46;1
548;535;6;1
550;535;46;1
551;536;6;1
553;536;46;1
554;537;6;1
556;537;46;1
557;525;29;1
558;525;31;1
559;525;33;1
560;527;25;0
561;527;46;1
