Jerarquía;Descripción;esHoja;Puntuación
1.2.47;Documento > Párrafos > Párrafo;false;0
1.2.48;Documento > Párrafos > Párrafo;false;0
1.2.49;Documento > Párrafos > Párrafo;false;0
1.2.50;Documento > Párrafos > Párrafo;false;0
1.2.51;Documento > Párrafos > Párrafo;false;0
1.2.52;Documento > Párrafos > Párrafo;false;0
1.2.53;Documento > Párrafos > Párrafo;false;0
1.2.54;Documento > Párrafos > Párrafo;false;0
1.2.55;Documento > Párrafos > Párrafo;false;0
1.2.7.56;Documento > Párrafos > Párrafo > Alineación;true;1
1.2.7.57;Documento > Párrafos > Párrafo > Letra capital;false;0
1.2.7.58;Documento > Párrafos > Párrafo > Sang. 1ª línea;true;1
1.2.7.59;Documento > Párrafos > Párrafo > KeepTogether;true;1
1.2.7.60;Documento > Párrafos > Párrafo > KeepWithNext;true;1
1.2.7.61;Documento > Párrafos > Párrafo > Sang. izq.;true;1
1.2.7.62;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.7.63;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.7.64;Documento > Párrafos > Párrafo > SpaceAfter;true;1
1.2.7.65;Documento > Párrafos > Párrafo > SpaceBefore;true;1
1.2.7.66;Documento > Párrafos > Párrafo > OutlineLevel;true;1
1.2.7.67;Documento > Párrafos > Párrafo > PageBreakBefore;true;1
1.2.7.68;Documento > Párrafos > Párrafo > Sang. dcha.;true;1
1.2.7.69;Documento > Párrafos > Párrafo > TabStops;false;0
1.2.7.70;Documento > Párrafos > Párrafo > WidowControl;true;1
1.2.7.71;Documento > Párrafos > Párrafo > Range;false;0
1.2.7.72;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.7.73;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
1.2.7.57.74;Documento > Párrafos > Párrafo > Letra capital > Dist. desde  texto;true;1
1.2.7.57.75;Documento > Párrafos > Párrafo > Letra capital > Fuente;true;1
1.2.7.57.76;Documento > Párrafos > Párrafo > Letra capital > Lín. Ocupadas;true;1
1.2.7.57.77;Documento > Párrafos > Párrafo > Letra capital > Posición;true;1
1.2.7.69.78;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.79;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.80;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.81;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.82;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.83;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.84;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.85;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.86;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.87;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.88;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.89;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.90;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.91;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.92;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.93;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.69.78.94;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.78.95;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.78.96;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.79.97;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.79.98;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.79.99;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.80.100;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.69.80.101;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.69.80.102;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.81.103;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.81.104;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.81.105;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.82.106;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.82.107;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.82.108;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.83.109;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.83.110;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.83.111;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.84.112;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.84.113;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.69.84.114;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.69.85.115;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.69.85.116;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.69.85.117;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.69.86.118;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.86.119;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.86.120;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.87.121;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.69.87.122;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.69.87.123;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.69.88.124;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.88.125;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.88.126;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.89.127;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.69.89.128;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.69.89.129;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.69.90.130;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.90.131;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.90.132;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.91.133;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.69.91.134;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.69.91.135;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.69.92.136;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.69.92.137;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.69.92.138;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.69.93.139;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.69.93.140;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.69.93.141;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.71.142;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.7.71.143;Documento > Párrafos > Párrafo > Range > Shading;false;0
1.2.7.71.144;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.7.71.145;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.7.71.146;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.7.71.147;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.7.71.148;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.7.71.149;Documento > Párrafos > Párrafo > Range > Text;true;0
1.2.7.71.150;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.7.71.142.151;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.71.142.152;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.71.142.153;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.71.142.154;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.71.142.155;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.71.142.156;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Inferior;true;0
1.2.7.71.142.157;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Izquierda;true;0
1.2.7.71.142.158;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Derecha;true;0
1.2.7.71.142.159;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Superior;true;0
1.2.7.71.142.151.160;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.71.142.151.161;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;0
1.2.7.71.142.151.162;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.71.142.152.163;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.71.142.152.164;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;0
1.2.7.71.142.152.165;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.71.142.153.166;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.71.142.153.167;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;0
1.2.7.71.142.153.168;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.71.142.154.169;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.71.142.154.170;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;0
1.2.7.71.142.154.171;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.71.142.155.172;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.7.71.142.155.174;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.71.143.175;Documento > Párrafos > Párrafo > Range > Shading > BackgroundPatternColor;true;1
1.2.7.71.143.176;Documento > Párrafos > Párrafo > Range > Shading > ForegroundPatternColor;true;1
1.2.7.71.143.177;Documento > Párrafos > Párrafo > Range > Shading > Texture;true;1
1.2.7.71.145.178;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.7.71.145.179;Documento > Párrafos > Párrafo > Range > Font > Color;true;0
1.2.7.71.145.180;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.7.71.145.181;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.7.71.145.182;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.7.71.145.183;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.7.71.145.184;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.7.71.145.185;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.7.71.145.186;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.7.71.145.187;Documento > Párrafos > Párrafo > Range > Font > Name;true;1
1.2.7.71.145.188;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.7.71.145.189;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.7.71.145.190;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;1
1.2.7.71.145.191;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.7.71.145.192;Documento > Párrafos > Párrafo > Range > Font > Size;true;1
1.2.7.71.145.193;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;1
1.2.7.71.145.194;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.7.71.145.195;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.7.71.145.196;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.7.71.145.197;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.7.71.145.178.198;Documento > Párrafos > Párrafo > Range > Font > Shading > BackgroundPatternColor;true;1
1.2.7.71.145.178.199;Documento > Párrafos > Párrafo > Range > Font > Shading > ForegroundPatternColor;true;1
1.2.7.71.145.178.200;Documento > Párrafos > Párrafo > Range > Font > Shading > Texture;true;1
1.2.7.73.201;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista;false;0
1.2.7.73.201.202;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Nivel de lista;true;1
1.2.7.73.201.203;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Expr. Lista;true;1
1.2.7.73.201.204;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Tipo de lista;true;1
1.2.7.73.201.205;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Núm. Lista;true;1
1.2.8.206;Documento > Párrafos > Párrafo > Alineación;true;1
1.2.8.207;Documento > Párrafos > Párrafo > Letra capital;true;0
1.2.8.208;Documento > Párrafos > Párrafo > Sang. 1ª línea;true;1
1.2.8.209;Documento > Párrafos > Párrafo > KeepTogether;true;1
1.2.8.210;Documento > Párrafos > Párrafo > KeepWithNext;true;1
1.2.8.211;Documento > Párrafos > Párrafo > Sang. izq.;true;1
1.2.8.212;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.8.213;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.8.214;Documento > Párrafos > Párrafo > SpaceAfter;true;1
1.2.8.215;Documento > Párrafos > Párrafo > SpaceBefore;true;1
1.2.8.216;Documento > Párrafos > Párrafo > OutlineLevel;true;1
1.2.8.217;Documento > Párrafos > Párrafo > PageBreakBefore;true;1
1.2.8.218;Documento > Párrafos > Párrafo > Sang. dcha.;true;1
1.2.8.219;Documento > Párrafos > Párrafo > TabStops;false;0
1.2.8.220;Documento > Párrafos > Párrafo > WidowControl;true;1
1.2.8.221;Documento > Párrafos > Párrafo > Range;false;0
1.2.8.222;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.8.223;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
1.2.8.219.224;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.225;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.226;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.227;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.228;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.229;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.230;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.231;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.232;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.233;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.219.224.234;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.219.224.235;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.219.224.236;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.8.219.225.237;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.219.225.238;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.219.225.239;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.219.226.240;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.219.226.241;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.219.226.242;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.8.219.227.243;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.219.227.244;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.219.227.245;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.8.219.228.246;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.219.228.247;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.219.228.248;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.219.229.249;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.219.229.250;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.219.229.251;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.8.219.230.252;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.219.230.253;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.219.230.254;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.219.231.255;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.219.231.256;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.219.231.257;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.8.219.232.258;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.219.232.259;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.219.232.260;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.219.233.261;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.219.233.262;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.219.233.263;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.8.221.264;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.8.221.265;Documento > Párrafos > Párrafo > Range > Shading;false;0
1.2.8.221.266;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.8.221.267;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.8.221.268;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.8.221.269;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.8.221.270;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.8.221.271;Documento > Párrafos > Párrafo > Range > Text;true;0
1.2.8.221.272;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.8.221.264.273;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.221.264.274;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.221.264.275;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.221.264.276;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.221.264.277;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.221.264.278;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Inferior;true;0
1.2.8.221.264.279;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Izquierda;true;0
1.2.8.221.264.280;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Derecha;true;0
1.2.8.221.264.281;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Superior;true;0
1.2.8.221.264.273.282;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.221.264.273.284;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.221.264.274.285;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.221.264.274.287;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.221.264.275.288;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.221.264.275.290;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.221.264.276.291;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.221.264.276.293;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.221.264.277.294;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.221.264.277.296;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.221.265.297;Documento > Párrafos > Párrafo > Range > Shading > BackgroundPatternColor;true;1
1.2.8.221.265.298;Documento > Párrafos > Párrafo > Range > Shading > ForegroundPatternColor;true;1
1.2.8.221.265.299;Documento > Párrafos > Párrafo > Range > Shading > Texture;true;1
1.2.8.221.267.300;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.8.221.267.301;Documento > Párrafos > Párrafo > Range > Font > Color;true;1
1.2.8.221.267.302;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.8.221.267.303;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.8.221.267.304;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.8.221.267.305;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.8.221.267.306;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.8.221.267.307;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.8.221.267.308;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.8.221.267.309;Documento > Párrafos > Párrafo > Range > Font > Name;true;1
1.2.8.221.267.310;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.8.221.267.311;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.8.221.267.312;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;1
1.2.8.221.267.313;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.8.221.267.314;Documento > Párrafos > Párrafo > Range > Font > Size;true;1
1.2.8.221.267.315;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;0
1.2.8.221.267.316;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.8.221.267.317;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.8.221.267.318;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.8.221.267.319;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.8.221.267.300.320;Documento > Párrafos > Párrafo > Range > Font > Shading > BackgroundPatternColor;true;1
1.2.8.221.267.300.321;Documento > Párrafos > Párrafo > Range > Font > Shading > ForegroundPatternColor;true;1
1.2.8.221.267.300.322;Documento > Párrafos > Párrafo > Range > Font > Shading > Texture;true;1
1.2.8.223.323;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista;false;0
1.2.8.223.323.324;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Nivel de lista;true;1
1.2.8.223.323.325;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Expr. Lista;true;1
1.2.8.223.323.326;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Tipo de lista;true;1
1.2.8.223.323.327;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Núm. Lista;true;1
1.2.9.328;Documento > Párrafos > Párrafo > Alineación;true;1
1.2.9.329;Documento > Párrafos > Párrafo > Letra capital;false;0
1.2.9.330;Documento > Párrafos > Párrafo > Sang. 1ª línea;true;1
1.2.9.331;Documento > Párrafos > Párrafo > KeepTogether;true;1
1.2.9.332;Documento > Párrafos > Párrafo > KeepWithNext;true;1
1.2.9.333;Documento > Párrafos > Párrafo > Sang. izq.;true;1
1.2.9.334;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.9.335;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.9.336;Documento > Párrafos > Párrafo > SpaceAfter;true;1
1.2.9.337;Documento > Párrafos > Párrafo > SpaceBefore;true;1
1.2.9.338;Documento > Párrafos > Párrafo > OutlineLevel;true;1
1.2.9.339;Documento > Párrafos > Párrafo > PageBreakBefore;true;1
1.2.9.340;Documento > Párrafos > Párrafo > Sang. dcha.;true;1
1.2.9.341;Documento > Párrafos > Párrafo > TabStops;false;0
1.2.9.342;Documento > Párrafos > Párrafo > WidowControl;true;1
1.2.9.343;Documento > Párrafos > Párrafo > Range;false;0
1.2.9.344;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.9.345;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
